Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
5413,CA-2023-166856,18-09-2023,22-09-2023,Standard Class,TS-21505,Consumer,88101,TEC-AC-10004992,10134,3,0,81072
5414,CA-2022-153157,11-09-2022,14-09-2022,First Class,TB-21625,Consumer,67212,TEC-PH-10003171,22475,5,0,6293
5415,US-2023-125647,23-09-2023,28-09-2023,Standard Class,LC-16870,Consumer,60653,OFF-AP-10000390,73176,6,8,-1975752
5416,US-2023-125647,23-09-2023,28-09-2023,Standard Class,LC-16870,Consumer,60653,OFF-PA-10004888,20736,4,2,72576
5417,US-2023-125647,23-09-2023,28-09-2023,Standard Class,LC-16870,Consumer,60653,TEC-PH-10004188,39984,2,2,-89964
5418,CA-2020-132542,06-10-2020,08-10-2020,Second Class,AM-10360,Corporate,68104,OFF-BI-10004099,1536,2,0,768
5419,CA-2021-110877,23-10-2021,26-10-2021,First Class,JE-15715,Consumer,77041,OFF-PA-10004621,36288,7,2,127008
5420,CA-2021-110877,23-10-2021,26-10-2021,First Class,JE-15715,Consumer,77041,TEC-PH-10002103,150384,2,2,150384
5421,US-2022-151827,31-03-2022,02-04-2022,Second Class,CS-11950,Consumer,19134,TEC-PH-10002789,280782,3,4,-608361
5422,US-2022-151827,31-03-2022,02-04-2022,Second Class,CS-11950,Consumer,19134,TEC-AC-10003289,31984,2,2,11994
5423,US-2022-163258,29-12-2022,02-01-2023,Standard Class,PF-19225,Consumer,90045,OFF-BI-10000138,11232,3,2,39312
5424,CA-2023-103009,03-11-2023,05-11-2023,Second Class,PJ-18835,Corporate,40475,OFF-PA-10001215,264,5,0,1188
5425,US-2023-120649,20-01-2023,26-01-2023,Standard Class,JF-15490,Consumer,6708,OFF-AR-10001545,352,2,0,10208
5426,CA-2022-153598,03-12-2022,06-12-2022,First Class,NM-18520,Consumer,90045,TEC-AC-10003870,164995,5,0,65998
5427,CA-2022-153598,03-12-2022,06-12-2022,First Class,NM-18520,Consumer,90045,FUR-FU-10001085,1119,6,0,51474
5428,US-2022-108497,14-06-2022,14-06-2022,Same Day,MH-17290,Home Office,90036,FUR-BO-10004218,599165,5,15,35245
5429,CA-2022-113096,02-09-2022,04-09-2022,First Class,SZ-20035,Home Office,94122,OFF-ST-10003455,4653,3,0,120978
5430,CA-2020-136861,05-09-2020,07-09-2020,First Class,PR-18880,Consumer,33710,FUR-FU-10001967,31984,2,2,1999
5431,CA-2023-117422,21-10-2023,25-10-2023,Standard Class,FC-14245,Home Office,44107,OFF-AP-10000938,161568,2,2,161568
5432,CA-2023-117422,21-10-2023,25-10-2023,Standard Class,FC-14245,Home Office,44107,OFF-PA-10002195,4064,1,2,13716
5433,CA-2023-117422,21-10-2023,25-10-2023,Standard Class,FC-14245,Home Office,44107,OFF-BI-10002799,6216,4,7,-49728
5434,CA-2023-129707,25-04-2023,29-04-2023,Standard Class,LH-16750,Consumer,85224,OFF-AR-10000246,8896,4,2,6672
5435,CA-2021-160171,19-10-2021,24-10-2021,Standard Class,RM-19675,Home Office,90008,OFF-AP-10000275,16407,5,0,459396
5436,CA-2021-160171,19-10-2021,24-10-2021,Standard Class,RM-19675,Home Office,90008,TEC-AC-10000892,270,3,0,972
5437,CA-2020-103317,05-07-2020,08-07-2020,First Class,DM-13525,Corporate,32137,FUR-FU-10001591,1952,2,2,5368
5438,CA-2020-103317,05-07-2020,08-07-2020,First Class,DM-13525,Corporate,32137,OFF-BI-10001787,981,5,7,-6867
5439,CA-2020-103317,05-07-2020,08-07-2020,First Class,DM-13525,Corporate,32137,FUR-FU-10003192,213216,3,2,159912
5440,CA-2022-167115,04-04-2022,09-04-2022,Standard Class,EH-14185,Consumer,10035,OFF-BI-10004600,588784,2,2,183995
5441,US-2023-153633,13-11-2023,18-11-2023,Second Class,TC-21295,Consumer,33458,OFF-AR-10002335,2064,1,2,1548
5442,CA-2023-155929,09-09-2023,13-09-2023,Standard Class,AI-10855,Consumer,85301,OFF-PA-10000859,6368,2,2,2388
5443,CA-2021-148712,17-04-2021,23-04-2021,Standard Class,JM-15535,Consumer,10035,TEC-AC-10003198,996,1,0,36852
5444,CA-2021-148712,17-04-2021,23-04-2021,Standard Class,JM-15535,Consumer,10035,OFF-BI-10001900,62296,13,2,210249
5445,CA-2021-148712,17-04-2021,23-04-2021,Standard Class,JM-15535,Consumer,10035,OFF-AR-10000614,1071,3,0,27846
5446,CA-2022-128307,25-07-2022,29-07-2022,Standard Class,BE-11335,Home Office,77041,OFF-EN-10003040,20936,1,2,70659
5447,US-2022-127425,26-08-2022,31-08-2022,Standard Class,DR-12880,Corporate,10035,TEC-PH-10003442,33,6,0,825
5448,US-2022-127425,26-08-2022,31-08-2022,Standard Class,DR-12880,Corporate,10035,TEC-AC-10002800,24995,5,0,874825
5449,US-2020-119081,12-09-2020,19-09-2020,Standard Class,TA-21385,Home Office,66062,OFF-SU-10000157,35793,3,0,71586
5450,US-2020-119081,12-09-2020,19-09-2020,Standard Class,TA-21385,Home Office,66062,TEC-AC-10001542,574,5,0,10906
5451,US-2020-119081,12-09-2020,19-09-2020,Standard Class,TA-21385,Home Office,66062,OFF-BI-10004519,33196,2,0,149382
5452,US-2020-119081,12-09-2020,19-09-2020,Standard Class,TA-21385,Home Office,66062,FUR-FU-10003464,4056,2,0,129792
5453,CA-2022-140613,22-07-2022,29-07-2022,Standard Class,KN-16705,Home Office,89431,OFF-SU-10004261,862,5,0,24998
5454,US-2023-108700,19-05-2023,23-05-2023,Standard Class,PJ-18835,Corporate,61107,OFF-PA-10004733,38016,6,2,137808
5455,CA-2023-160962,28-04-2023,02-05-2023,Standard Class,MC-17605,Corporate,19143,OFF-ST-10001325,8384,1,2,7336
5456,CA-2023-160962,28-04-2023,02-05-2023,Standard Class,MC-17605,Corporate,19143,OFF-AR-10003056,6848,2,2,7704
5457,CA-2023-130631,29-12-2023,02-01-2024,Standard Class,BS-11755,Consumer,98026,OFF-FA-10000089,196,5,0,9604
5458,CA-2023-130631,29-12-2023,02-01-2024,Standard Class,BS-11755,Consumer,98026,FUR-FU-10004093,6846,2,0,20538
5459,CA-2023-116680,04-09-2023,06-09-2023,Second Class,PK-19075,Consumer,94122,OFF-BI-10004022,13344,6,2,43368
5460,CA-2023-116680,04-09-2023,06-09-2023,Second Class,PK-19075,Consumer,94122,FUR-TA-10001771,1478272,8,2,92392
5461,US-2020-107405,21-03-2020,25-03-2020,Standard Class,TS-21205,Corporate,28806,OFF-ST-10002301,16272,1,2,-38646
5462,CA-2023-101574,28-09-2023,04-10-2023,Standard Class,BD-11725,Consumer,90032,FUR-FU-10001706,924,3,0,44352
5463,CA-2020-146591,19-01-2020,20-01-2020,First Class,TS-21340,Consumer,85254,OFF-BI-10003676,3234,10,7,-23716
5464,CA-2020-146591,19-01-2020,20-01-2020,First Class,TS-21340,Consumer,85254,OFF-PA-10000659,56064,4,2,196224
5465,CA-2020-146591,19-01-2020,20-01-2020,First Class,TS-21340,Consumer,85254,OFF-EN-10002504,10872,5,2,36693
5466,CA-2020-146591,19-01-2020,20-01-2020,First Class,TS-21340,Consumer,85254,FUR-BO-10001972,18147,5,7,-320597
5467,CA-2020-107706,14-02-2020,19-02-2020,Second Class,ST-20530,Consumer,77095,OFF-PA-10000466,16176,3,2,6066
5468,CA-2022-122448,09-06-2022,14-06-2022,Standard Class,DB-13210,Consumer,94109,FUR-CH-10002774,122352,3,2,137646
5469,CA-2020-132451,26-09-2020,27-09-2020,First Class,KF-16285,Home Office,92105,FUR-CH-10000454,585552,3,2,73194
5470,CA-2020-132451,26-09-2020,27-09-2020,First Class,KF-16285,Home Office,92105,OFF-PA-10004888,1944,3,0,93312
5471,CA-2022-158547,30-05-2022,04-06-2022,Standard Class,JM-16195,Consumer,45011,OFF-AP-10003842,12392,5,2,9294
5472,CA-2023-116946,19-12-2023,23-12-2023,Standard Class,TS-21505,Consumer,80134,FUR-FU-10000320,1336,5,2,4008
5473,CA-2023-116946,19-12-2023,23-12-2023,Standard Class,TS-21505,Consumer,80134,OFF-ST-10002554,78256,2,2,-176076
5474,CA-2023-116946,19-12-2023,23-12-2023,Standard Class,TS-21505,Consumer,80134,FUR-BO-10000468,102018,7,7,-1836324
5475,CA-2023-121741,26-12-2023,26-12-2023,Same Day,YC-21895,Corporate,68025,OFF-ST-10004459,75068,2,0,37534
5476,CA-2023-169691,15-06-2023,18-06-2023,First Class,Dp-13240,Home Office,55369,OFF-LA-10002312,444,3,0,222
5477,CA-2023-169691,15-06-2023,18-06-2023,First Class,Dp-13240,Home Office,55369,OFF-ST-10001291,8455,5,0,228285
5478,CA-2023-169691,15-06-2023,18-06-2023,First Class,Dp-13240,Home Office,55369,OFF-PA-10003022,1794,3,0,87906
5479,CA-2022-121356,20-11-2022,24-11-2022,Standard Class,SJ-20500,Consumer,19711,OFF-BI-10002133,1284,3,0,62916
5480,CA-2020-101770,31-03-2020,04-04-2020,Standard Class,KB-16240,Corporate,33180,OFF-BI-10001097,1869,1,7,-13083
5481,CA-2023-105487,08-10-2023,14-10-2023,Standard Class,CS-12250,Corporate,92105,TEC-PH-10001336,103192,1,2,116091
5482,CA-2023-105487,08-10-2023,14-10-2023,Standard Class,CS-12250,Corporate,92105,TEC-AC-10002305,36,2,0,648
5483,CA-2023-105487,08-10-2023,14-10-2023,Standard Class,CS-12250,Corporate,92105,TEC-AC-10003610,23996,4,0,1151808
5484,CA-2023-105487,08-10-2023,14-10-2023,Standard Class,CS-12250,Corporate,92105,OFF-ST-10002301,4068,2,0,4068
5485,CA-2023-148999,30-01-2023,04-02-2023,Standard Class,EB-13870,Consumer,33142,FUR-CH-10002044,419136,4,2,-681096
5486,CA-2020-107573,12-12-2020,17-12-2020,Standard Class,PB-19150,Consumer,33178,OFF-EN-10001099,23472,3,2,76284
5487,CA-2021-156608,24-10-2021,29-10-2021,Standard Class,MT-18070,Home Office,78207,OFF-BI-10004140,3592,4,8,-6286
5488,CA-2023-134495,01-04-2023,04-04-2023,Second Class,BF-11020,Corporate,32216,TEC-PH-10004897,23976,3,2,-56943
5489,CA-2023-134495,01-04-2023,04-04-2023,Second Class,BF-11020,Corporate,32216,OFF-LA-10000262,6264,3,2,20358
5490,CA-2023-134495,01-04-2023,04-04-2023,Second Class,BF-11020,Corporate,32216,OFF-AP-10002222,20808,3,2,18207
5491,CA-2023-134495,01-04-2023,04-04-2023,Second Class,BF-11020,Corporate,32216,FUR-CH-10003774,218352,3,2,-191058
5492,CA-2023-164098,26-01-2023,27-01-2023,First Class,CG-12520,Consumer,77070,OFF-ST-10000615,1816,2,2,1816
5493,CA-2020-105249,28-11-2020,28-11-2020,Same Day,DH-13675,Home Office,94122,OFF-SU-10001225,736,2,0,1472
5494,CA-2020-105249,28-11-2020,28-11-2020,Same Day,DH-13675,Home Office,94122,OFF-LA-10002043,414,4,0,19872
5495,CA-2020-105249,28-11-2020,28-11-2020,Same Day,DH-13675,Home Office,94122,FUR-BO-10000330,411332,4,15,-48392
5496,CA-2021-113523,04-09-2021,08-09-2021,Standard Class,SC-20440,Corporate,19140,OFF-BI-10001249,7656,4,7,-61248
5497,CA-2023-117821,12-06-2023,16-06-2023,Standard Class,HG-15025,Consumer,43302,TEC-AC-10004469,6392,2,2,19176
5498,CA-2023-164378,15-07-2023,18-07-2023,Second Class,MM-18055,Consumer,10024,OFF-AR-10001177,656,2,0,19024
5499,CA-2023-164378,15-07-2023,18-07-2023,Second Class,MM-18055,Consumer,10024,OFF-LA-10000634,783,3,0,36018
5500,CA-2023-164378,15-07-2023,18-07-2023,Second Class,MM-18055,Consumer,10024,TEC-AC-10004708,419,2,0,8799
5501,CA-2023-164378,15-07-2023,18-07-2023,Second Class,MM-18055,Consumer,10024,FUR-CH-10002084,664146,6,1,885528
5502,CA-2023-164378,15-07-2023,18-07-2023,Second Class,MM-18055,Consumer,10024,OFF-PA-10004519,896,2,0,43904
5503,CA-2023-127782,02-11-2023,06-11-2023,Standard Class,TH-21115,Corporate,19140,FUR-FU-10001847,3312,1,2,6624
5504,CA-2023-127782,02-11-2023,06-11-2023,Standard Class,TH-21115,Corporate,19140,OFF-AP-10001962,20136,3,2,12585
5505,CA-2023-127782,02-11-2023,06-11-2023,Standard Class,TH-21115,Corporate,19140,OFF-EN-10003845,8856,3,2,28782
5506,CA-2023-127782,02-11-2023,06-11-2023,Standard Class,TH-21115,Corporate,19140,TEC-PH-10001817,8592,4,4,-18616
5507,US-2022-162026,08-10-2022,08-10-2022,Same Day,JE-15745,Consumer,90036,OFF-PA-10000167,6196,2,0,27882
5508,CA-2022-150000,08-04-2022,14-04-2022,Standard Class,PG-18820,Consumer,30080,OFF-EN-10002973,1792,4,0,86016
5509,CA-2021-168529,08-10-2021,12-10-2021,Standard Class,MB-17305,Consumer,94122,FUR-FU-10001588,1459,5,0,62737
5510,US-2023-152569,15-05-2023,20-05-2023,Standard Class,JD-16015,Consumer,60653,OFF-PA-10001736,56704,2,2,191376
5511,US-2023-152569,15-05-2023,20-05-2023,Standard Class,JD-16015,Consumer,60653,TEC-PH-10002185,1112,2,2,3475
5512,US-2020-137680,24-02-2020,02-03-2020,Standard Class,JH-15430,Consumer,97504,OFF-PA-10000174,32896,4,2,111024
5513,US-2020-137680,24-02-2020,02-03-2020,Standard Class,JH-15430,Consumer,97504,OFF-PA-10000069,22776,3,2,76869
5514,CA-2021-103177,30-05-2021,01-06-2021,First Class,EN-13780,Consumer,10009,TEC-PH-10001795,23997,3,0,23997
5515,CA-2021-103177,30-05-2021,01-06-2021,First Class,EN-13780,Consumer,10009,OFF-AP-10004540,16032,2,0,448896
5516,CA-2021-103177,30-05-2021,01-06-2021,First Class,EN-13780,Consumer,10009,TEC-PH-10001527,12885,3,0,38655
5517,US-2022-138408,18-11-2022,21-11-2022,Second Class,KC-16255,Corporate,35810,TEC-AC-10003870,131996,4,0,527984
5518,CA-2023-117667,04-12-2023,09-12-2023,Standard Class,MS-17980,Corporate,19134,FUR-CH-10004540,23996,10,3,-10284
5519,CA-2023-117667,04-12-2023,09-12-2023,Standard Class,MS-17980,Corporate,19134,FUR-FU-10004093,54768,2,2,6846
5520,CA-2023-117667,04-12-2023,09-12-2023,Standard Class,MS-17980,Corporate,19134,OFF-AR-10000716,13392,3,2,31806
5521,CA-2023-117667,04-12-2023,09-12-2023,Standard Class,MS-17980,Corporate,19134,OFF-PA-10002709,2392,5,2,8671
5522,CA-2023-117667,04-12-2023,09-12-2023,Standard Class,MS-17980,Corporate,19134,TEC-AC-10000580,255968,4,2,-287964
5523,CA-2022-110982,05-06-2022,07-06-2022,First Class,CK-12205,Consumer,95051,OFF-BI-10000829,21552,6,2,70044
5524,CA-2022-110982,05-06-2022,07-06-2022,First Class,CK-12205,Consumer,95051,OFF-AP-10004859,5824,4,0,157248
5525,CA-2022-147123,10-12-2022,12-12-2022,First Class,SJ-20125,Home Office,90805,OFF-PA-10000575,8028,12,0,369288
5526,CA-2023-154501,30-04-2023,05-05-2023,Standard Class,EA-14035,Corporate,90008,OFF-AR-10002804,978,2,0,40098
5527,CA-2023-166933,24-04-2023,28-04-2023,Standard Class,MG-17890,Home Office,93101,OFF-FA-10002676,181,1,0,6516
5528,CA-2021-142055,08-05-2021,10-05-2021,First Class,AB-10255,Home Office,10009,OFF-PA-10003465,3794,2,0,182112
5529,CA-2021-137106,31-03-2021,04-04-2021,Standard Class,SC-20260,Corporate,32216,TEC-PH-10000011,7996,5,2,27986
5530,CA-2023-136609,06-08-2023,11-08-2023,Standard Class,TB-21355,Corporate,75104,OFF-PA-10004381,115296,3,2,403536
5531,CA-2023-160885,02-12-2023,06-12-2023,Standard Class,JK-16090,Consumer,68104,TEC-PH-10001795,247996,4,0,743988
5532,US-2022-167472,06-06-2022,07-06-2022,First Class,CK-12595,Consumer,72209,TEC-AC-10001109,17994,6,0,755748
5533,US-2022-167472,06-06-2022,07-06-2022,First Class,CK-12595,Consumer,72209,TEC-AC-10003038,2685,3,0,51015
5534,US-2022-167472,06-06-2022,07-06-2022,First Class,CK-12595,Consumer,72209,TEC-AC-10003174,32337,3,0,129348
5535,US-2022-167472,06-06-2022,07-06-2022,First Class,CK-12595,Consumer,72209,OFF-PA-10000157,5994,3,0,281718
5536,US-2022-167472,06-06-2022,07-06-2022,First Class,CK-12595,Consumer,72209,OFF-BI-10001721,6414,3,0,307872
5537,US-2022-167472,06-06-2022,07-06-2022,First Class,CK-12595,Consumer,72209,OFF-BI-10000591,1167,3,0,56016
5538,US-2022-167472,06-06-2022,07-06-2022,First Class,CK-12595,Consumer,72209,OFF-PA-10001534,1296,2,0,62208
5539,CA-2021-120551,13-04-2021,20-04-2021,Standard Class,SS-20590,Consumer,68701,OFF-BI-10002071,1743,3,0,80178
5540,US-2023-150595,22-05-2023,26-05-2023,Standard Class,LE-16810,Consumer,60653,FUR-CH-10000513,181986,2,3,-545958
5541,US-2023-150595,22-05-2023,26-05-2023,Standard Class,LE-16810,Consumer,60653,OFF-BI-10003274,1592,2,8,-26268
5542,US-2023-150595,22-05-2023,26-05-2023,Standard Class,LE-16810,Consumer,60653,OFF-SU-10000381,22344,3,2,25137
5543,CA-2022-134936,19-12-2022,25-12-2022,Standard Class,ES-14080,Corporate,85705,FUR-TA-10001086,45597,6,5,-2188656
5544,CA-2022-134936,19-12-2022,25-12-2022,Standard Class,ES-14080,Corporate,85705,OFF-BI-10000174,1044,6,7,-7656
5545,CA-2022-134936,19-12-2022,25-12-2022,Standard Class,ES-14080,Corporate,85705,OFF-BI-10002103,5214,2,7,-41712
5546,CA-2023-102967,22-09-2023,26-09-2023,Standard Class,MG-17890,Home Office,3301,OFF-ST-10001590,674,5,0,17524
5547,CA-2023-151008,07-09-2023,08-09-2023,First Class,JM-16195,Consumer,84020,FUR-FU-10002396,2516,2,0,105672
5548,CA-2023-151008,07-09-2023,08-09-2023,First Class,JM-16195,Consumer,84020,TEC-PH-10002807,12656,4,2,4746
5549,CA-2020-159800,28-11-2020,01-12-2020,First Class,SG-20470,Consumer,94109,OFF-AP-10004859,4368,3,0,117936
5550,CA-2020-159800,28-11-2020,01-12-2020,First Class,SG-20470,Consumer,94109,TEC-AC-10003447,13993,7,0,349825
5551,US-2020-159618,12-11-2020,16-11-2020,Standard Class,DB-12970,Corporate,77036,OFF-AR-10003183,2672,1,2,334
5552,US-2020-159618,12-11-2020,16-11-2020,Standard Class,DB-12970,Corporate,77036,OFF-SU-10000432,16656,6,2,-3123
5553,US-2020-159618,12-11-2020,16-11-2020,Standard Class,DB-12970,Corporate,77036,TEC-AC-10003832,79512,3,2,208719
5554,US-2020-159618,12-11-2020,16-11-2020,Standard Class,DB-12970,Corporate,77036,OFF-PA-10004100,36288,7,2,127008
5555,US-2020-159618,12-11-2020,16-11-2020,Standard Class,DB-12970,Corporate,77036,FUR-BO-10004467,679932,1,32,-129987
5556,CA-2023-116113,02-10-2023,06-10-2023,Second Class,JW-15220,Corporate,36116,FUR-FU-10002963,1016,2,0,34544
5557,CA-2021-125066,14-12-2021,18-12-2021,Standard Class,KD-16495,Corporate,39212,FUR-FU-10003829,616,2,0,19712
5558,CA-2021-125066,14-12-2021,18-12-2021,Standard Class,KD-16495,Corporate,39212,OFF-AR-10003582,563,2,0,15764
5559,US-2021-114741,06-12-2021,10-12-2021,Standard Class,IL-15100,Consumer,89031,OFF-PA-10000048,648,1,0,31104
5560,US-2021-114741,06-12-2021,10-12-2021,Standard Class,IL-15100,Consumer,89031,OFF-ST-10000078,132585,5,0,238653
5561,US-2021-114741,06-12-2021,10-12-2021,Standard Class,IL-15100,Consumer,89031,OFF-LA-10004853,1494,3,0,68724
5562,CA-2023-133263,31-03-2023,02-04-2023,Second Class,JE-15610,Corporate,30318,OFF-BI-10001153,3454,1,0,1727
5563,CA-2023-133263,31-03-2023,02-04-2023,Second Class,JE-15610,Corporate,30318,TEC-CO-10001449,299995,5,0,1439976
5564,CA-2023-133263,31-03-2023,02-04-2023,Second Class,JE-15610,Corporate,30318,OFF-BI-10000474,6412,4,0,307776
5565,CA-2023-157966,13-03-2023,13-03-2023,Same Day,SU-20665,Home Office,60610,OFF-AR-10000799,19456,4,2,21888
5566,CA-2023-157966,13-03-2023,13-03-2023,Same Day,SU-20665,Home Office,60610,TEC-MA-10002109,209986,2,3,89994
5567,CA-2023-157966,13-03-2023,13-03-2023,Same Day,SU-20665,Home Office,60610,OFF-AR-10003338,2976,5,2,186
5568,CA-2023-157966,13-03-2023,13-03-2023,Same Day,SU-20665,Home Office,60610,FUR-CH-10003606,89768,1,3,-25648
5569,CA-2023-157966,13-03-2023,13-03-2023,Same Day,SU-20665,Home Office,60610,TEC-CO-10001449,959984,2,2,3359944
5570,CA-2023-157966,13-03-2023,13-03-2023,Same Day,SU-20665,Home Office,60610,OFF-PA-10001934,15552,3,2,56376
5571,CA-2023-157966,13-03-2023,13-03-2023,Same Day,SU-20665,Home Office,60610,TEC-PH-10001527,3436,1,2,-73015
5572,CA-2020-151162,05-12-2020,09-12-2020,Standard Class,EA-14035,Corporate,43229,OFF-PA-10001033,98376,3,2,356613
5573,CA-2020-151162,05-12-2020,09-12-2020,Standard Class,EA-14035,Corporate,43229,OFF-BI-10003719,2994,4,7,-23952
5574,CA-2020-151162,05-12-2020,09-12-2020,Standard Class,EA-14035,Corporate,43229,OFF-PA-10003036,17472,3,2,56784
5575,CA-2020-151162,05-12-2020,09-12-2020,Standard Class,EA-14035,Corporate,43229,TEC-PH-10001870,36738,1,4,-91845
5576,CA-2020-151162,05-12-2020,09-12-2020,Standard Class,EA-14035,Corporate,43229,TEC-PH-10001809,17994,2,4,-44985
5577,CA-2022-136686,12-12-2022,16-12-2022,Standard Class,RF-19840,Consumer,91104,FUR-FU-10004864,38364,6,0,1227648
5578,CA-2022-136686,12-12-2022,16-12-2022,Standard Class,RF-19840,Consumer,91104,OFF-AP-10002350,5652,3,0,158256
5579,CA-2023-137498,09-09-2023,14-09-2023,Second Class,LC-17050,Consumer,90004,OFF-AR-10003829,656,2,0,19024
5580,CA-2023-137498,09-09-2023,14-09-2023,Second Class,LC-17050,Consumer,90004,FUR-CH-10003833,24392,5,2,-15245
5581,CA-2023-137498,09-09-2023,14-09-2023,Second Class,LC-17050,Consumer,90004,OFF-PA-10000143,4752,9,0,228096
5582,CA-2023-163818,04-10-2023,08-10-2023,Standard Class,PS-18970,Home Office,20735,FUR-FU-10000076,1998,1,0,85914
5583,CA-2022-161158,09-05-2022,13-05-2022,Standard Class,PS-18970,Home Office,10024,OFF-AR-10000462,8,5,0,344
5584,CA-2020-116673,15-12-2020,19-12-2020,Second Class,JO-15280,Consumer,92037,FUR-FU-10003829,616,2,0,19712
5585,CA-2023-105333,30-11-2023,04-12-2023,Standard Class,VP-21730,Home Office,10011,OFF-ST-10002182,8356,4,0,16712
5586,CA-2023-105333,30-11-2023,04-12-2023,Standard Class,VP-21730,Home Office,10011,TEC-PH-10001468,54606,3,0,163818
5587,CA-2023-105333,30-11-2023,04-12-2023,Standard Class,VP-21730,Home Office,10011,OFF-ST-10001809,26949,3,0,53898
5588,CA-2021-149993,19-03-2021,20-03-2021,First Class,GA-14725,Consumer,93534,OFF-FA-10001561,109,5,0,3597
5589,CA-2020-168158,19-07-2020,24-07-2020,Standard Class,EM-14140,Home Office,59405,OFF-BI-10001759,6096,2,2,22098
5590,CA-2022-115224,08-12-2022,11-12-2022,Second Class,DB-13615,Consumer,94110,OFF-ST-10000615,3405,3,0,9534
5591,CA-2022-115224,08-12-2022,11-12-2022,Second Class,DB-13615,Consumer,94110,OFF-ST-10003816,35238,2,0,810474
5592,CA-2020-164742,13-10-2020,18-10-2020,Second Class,ML-17395,Corporate,8701,FUR-CH-10002880,24598,2,0,270578
5593,CA-2020-164742,13-10-2020,18-10-2020,Second Class,ML-17395,Corporate,8701,OFF-BI-10004738,1894,1,0,947
5594,US-2023-108014,19-11-2023,25-11-2023,Standard Class,JH-15430,Consumer,44105,OFF-BI-10003984,59913,7,7,-459333
5595,CA-2023-160325,24-09-2023,24-09-2023,Same Day,BP-11095,Corporate,1841,TEC-PH-10000984,39198,2,0,1097544
5596,CA-2023-160325,24-09-2023,24-09-2023,Same Day,BP-11095,Corporate,1841,TEC-PH-10001944,43785,3,0,131355
5597,CA-2021-159779,25-09-2021,29-09-2021,Standard Class,SB-20185,Consumer,3301,OFF-BI-10002735,6862,2,0,322514
5598,CA-2023-151176,13-02-2023,20-02-2023,Standard Class,SV-20785,Consumer,21215,OFF-SU-10001165,2502,3,0,65052
5599,CA-2023-151176,13-02-2023,20-02-2023,Standard Class,SV-20785,Consumer,21215,OFF-AR-10000614,1071,3,0,27846
5600,CA-2020-108903,03-10-2020,03-10-2020,Same Day,DO-13435,Consumer,43229,OFF-AR-10004010,55984,2,2,41988
5601,CA-2020-108903,03-10-2020,03-10-2020,Same Day,DO-13435,Consumer,43229,OFF-EN-10004030,1448,5,2,4887
5602,CA-2020-108903,03-10-2020,03-10-2020,Same Day,DO-13435,Consumer,43229,TEC-AC-10003023,142488,3,2,-35622
5603,CA-2022-117919,27-08-2022,29-08-2022,Second Class,TB-21355,Corporate,77041,OFF-ST-10003572,1416,1,2,1062
5604,CA-2022-117919,27-08-2022,29-08-2022,Second Class,TB-21355,Corporate,77041,OFF-PA-10004353,7992,5,2,27972
5605,CA-2021-142475,03-12-2021,07-12-2021,Standard Class,BS-11380,Corporate,10011,OFF-BI-10003718,590352,6,2,2066232
5606,CA-2022-134516,20-09-2022,25-09-2022,Standard Class,FM-14215,Corporate,27405,FUR-FU-10001546,17088,2,2,1068
5607,CA-2022-134516,20-09-2022,25-09-2022,Standard Class,FM-14215,Corporate,27405,FUR-CH-10002880,98392,1,2,-110691
5608,CA-2023-105193,25-03-2023,31-03-2023,Standard Class,JL-15835,Consumer,10024,OFF-AR-10001547,1105,5,0,29835
5609,CA-2021-168634,06-12-2021,11-12-2021,Standard Class,AF-10870,Consumer,94109,OFF-AP-10001626,778,2,0,20228
5610,CA-2023-117198,31-08-2023,05-09-2023,Standard Class,BG-11035,Consumer,71203,TEC-AC-10003033,6599,2,0,217767
5611,CA-2021-145828,05-10-2021,07-10-2021,First Class,MB-17305,Consumer,45231,TEC-AC-10002323,5304,3,2,-4641
5612,CA-2023-121027,18-08-2023,22-08-2023,Standard Class,HW-14935,Corporate,98105,TEC-AC-10002049,8439,2,0,371316
5613,CA-2023-121027,18-08-2023,22-08-2023,Standard Class,HW-14935,Corporate,98105,TEC-AC-10002253,149616,9,0,224424
5614,CA-2022-147431,02-02-2022,07-02-2022,Standard Class,AB-10105,Consumer,10011,OFF-ST-10003994,11796,2,0,5898
5615,CA-2022-158001,23-08-2022,27-08-2022,Standard Class,JP-15460,Corporate,10035,OFF-AR-10002399,213,5,0,8733
5616,CA-2022-158001,23-08-2022,27-08-2022,Standard Class,JP-15460,Corporate,10035,OFF-AP-10002118,10408,5,0,281016
5617,CA-2022-158001,23-08-2022,27-08-2022,Standard Class,JP-15460,Corporate,10035,OFF-AR-10001954,2934,6,0,79218
5618,CA-2023-125745,30-06-2023,04-07-2023,Standard Class,DV-13045,Corporate,38109,FUR-FU-10001591,1952,2,2,5368
5619,CA-2021-101154,18-09-2021,21-09-2021,First Class,CM-12190,Consumer,92105,OFF-ST-10004186,44392,4,0,88784
5620,US-2022-124163,25-09-2022,30-09-2022,Standard Class,SC-20695,Corporate,54601,TEC-AC-10001908,49995,5,0,1749825
5621,US-2022-124163,25-09-2022,30-09-2022,Standard Class,SC-20695,Corporate,54601,OFF-AR-10000817,304,1,0,10336
5622,US-2022-124163,25-09-2022,30-09-2022,Standard Class,SC-20695,Corporate,54601,FUR-CH-10004218,20196,2,0,5049
